name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,subcategory,city,timestamp
Gopal K,G,0,0 Ratings,"Chansandara Main Road Whitefield, Bangalore",,,Cooks; South Indian Food Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
Akshar,A,0,0 Ratings,"Ecc Road Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
North Indian Cook,N,1.0,1 Ratings,"Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
Sanjay Cook Service,S,1.0,1 Ratings,"Ecc Road Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
B S groupo,B,0,0 Ratings,"Itpl-Whitefield, Bangalore",,,Cooks; Brahmin Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
Aman Shrivastav,A,0,0 Ratings,"Itpl-Whitefield, Bangalore",,,Cooks; South Indian Food Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
Maheswar Cooking Service,M,0,0 Ratings,"ITPL Main Road Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
Narahari Cook,N,0,0 Ratings,"No 1 Whitefield, Bangalore",,,Cooks; Non Veg Food Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
Bala Krishna Mahato,B,0,0 Ratings,"EGG Road Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
Ram Cooking Services,R,0,0 Ratings,"Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
Birendra Cook,B,0,0 Ratings,"Kadugodi Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
Cook,C,0,0 Ratings,"Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
Cooking Veg And Non Veg North And South,C,0,0 Ratings,"Gali No 3 Whitefield, Bangalore",,,Cooks; Non Veg Food Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.800Z
Maheshwar Cook,M,0,0 Ratings,"Prashanth Extension Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.801Z
Ram Cook,R,0,0 Ratings,"whitefeild main rd Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.801Z
Home Basd Coocking,H,0,0 Ratings,"Whitefield Main Road, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.801Z
Mahesh Cook,M,0,0 Ratings,Bangalore,,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.801Z
Ranjit Singh,R,0,0 Ratings,"Whitefield road Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.801Z
Personal Cook,P,0,0 Ratings,"pattandur agrahara Whitefield, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.801Z
Ram cook service,R,0,0 Ratings,"Whitefield Whitefield, Bangalore",,,Cooks; South Indian Food Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.801Z
Brahmin North Indian Cook,B,0,0 Ratings,"Ramagondanahalli, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.801Z
Saroj Home Services,S,0,0 Ratings,"Balagere Road Varthur, Bangalore",,,Cooks,true,false,false,false,false,House keeping Services,Culinary Experts at Your Service: Cooks on Rent,Kolar,2025-06-03T17:16:50.801Z
